Sample	Chromosome	Start	End	Num_Probes	Segment_Mean
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	7	141590712	145610773	1605	0.0021
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	7	145610904	150513060	2582	-0.0604
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	7	150515546	150516063	4	-0.8587
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	7	150518089	150677152	111	-0.032
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	7	150677327	151135826	234	0.299
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	7	151136565	152813614	839	-0.0376
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	7	152827772	155942136	1717	0.3511
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	7	155942187	155942499	2	1.4569
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	7	155942533	156087157	86	0.3624
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	7	156095374	157577362	878	0.4383
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	7	157577452	158592540	422	0.3657
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	8	667625	1920247	627	0.1493
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	8	1920423	5177844	1875	-0.0456
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	8	5183161	5389891	145	0.1765
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	8	5390000	10561793	1763	-0.0438
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	8	10561830	10770400	132	0.1006
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	8	10779240	18325961	4948	-0.0706
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	8	18327006	18341423	11	0.129
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	8	18344672	38616057	12975	-0.81
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	8	38619414	38988018	166	-0.0886
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	8	38992733	40322036	718	0.0043
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	8	40322167	40322372	2	-0.5422
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	8	40322421	42938451	1647	0.2291
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	8	42942814	46868932	183	0.3619
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	8	46874450	47781881	336	0.2291
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	8	47782331	47782620	2	-0.8315
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	8	47785144	61053560	7797	0.24
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	8	61054140	62475617	936	0.3103
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	8	62476080	64359921	1070	0.2147
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	8	64360594	64668098	155	0.5686
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	8	64668304	65387082	369	0.2063
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	8	65387585	67367402	892	0.3442
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	8	67370609	68771623	943	0.3964
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	8	68774725	69118893	238	0.268
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	8	69132483	73066906	2493	0.1843
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	8	73067431	73607307	416	0.2958
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	8	73610743	76241446	1494	0.1926
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	8	76241530	77274497	595	0.3091
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	8	77274626	78967664	832	0.2003
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	8	78967677	79843860	558	0.2692
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	8	79846531	80955246	555	0.1977
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	8	80958052	82658531	945	0.3054
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	8	82659238	84895140	1211	0.1918
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	8	84896823	86453263	624	0.1149
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	8	86453415	87115764	389	0.1666
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	8	87115874	88023326	452	0.2924
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	8	88024491	89081129	608	0.2029
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	8	89081373	91677339	1472	0.1109
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	8	91678156	94475289	1693	0.0626
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	8	94475396	94668736	105	-0.1559
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	8	94671246	94709265	38	-1.0062
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	8	94711048	95031901	166	-0.6216
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	8	95032739	95383783	249	0.4899
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	8	95386079	109184846	7864	0.0613
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	8	109190001	109442776	120	0.2111
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	8	109443092	110645862	658	0.084
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	8	110647673	111921754	615	0.1726
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	8	111922365	118890221	4117	0.0801
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	8	118893225	119341744	349	0.4919
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	8	119342745	123264860	2531	0.0723
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	8	123269498	124620248	849	0.137
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	8	124620472	124784654	121	0.2845
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	8	124784876	125098343	239	0.1527
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	8	125103940	125751874	452	0.0724
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	8	125752241	126939787	863	0.1438
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	8	126941418	128099619	846	0.2003
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	8	128103150	128350654	209	0.8481
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	8	128350732	128415272	47	1.2249
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	8	128416187	128569058	135	0.9146
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	8	128574530	130127066	930	0.0788
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	8	130131680	131053769	721	0.276
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	8	131054595	131651117	380	0.1835
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	8	131652637	131752770	64	0.3674
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	8	131753828	142762919	6915	0.1486
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	8	142808848	142954274	85	0.299
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	8	142954461	144182542	307	0.1397
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	9	789794	1738753	407	0.1595
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	9	1740278	1740718	4	-0.5502
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	9	1742582	3253649	1368	0.135
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	9	3256739	3530942	132	0.754
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	9	3552686	3914836	255	1.1326
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	9	3918855	4197290	327	0.7343
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	9	4198008	8094773	2031	0.1279
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	9	8094833	14231005	3059	0.0861
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	9	14231453	21104438	5557	0.0495
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	9	21104447	21106902	2	-1.2937
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	9	21107327	31343977	5889	0.0568
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	9	31347462	32930329	1091	0.1112
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	9	32930632	32932196	2	-0.9386
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	9	32934969	33906054	644	0.1
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	9	33908799	34257791	150	1.1271
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	9	34259402	68423153	2740	0.0764
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	9	68424128	71158900	2065	-0.6715
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	9	71163586	71953482	571	-0.4112
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	9	71961243	72274567	199	-0.1937
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	9	72277793	72455847	109	-0.3864
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	9	72456875	75733037	2079	-0.6288
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	9	75733515	78479250	1976	-0.5061
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	9	78480149	88116525	6791	-0.6529
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	9	88141515	88497482	208	0.0999
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	9	88500567	89413324	571	-0.5938
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	9	89414154	91316611	1402	-0.6848
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	9	91317177	95550950	2534	-0.6177
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	9	95554049	96325164	585	-0.7378
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	9	96325347	97291210	425	-0.5728
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	9	97292147	97876641	343	-0.7032
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	9	97883025	98099105	112	-0.5737
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	9	98099986	99086304	784	-0.7567
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	9	99087445	103255703	2291	-0.6146
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	9	103257719	106761735	2277	-0.5074
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	9	106768408	112154922	4163	-0.657
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	9	112156894	112554119	239	0.0672
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	9	112559462	115246029	1744	-0.7132
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	9	115246085	115658406	241	-0.5952
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	9	115659017	115867491	120	-0.3973
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	9	115867902	116073895	128	-0.5735
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	9	116075391	120265682	3302	-0.7127
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	9	120269954	125324203	3015	-0.5751
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	9	125324732	127764326	1489	-0.6928
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	9	127769061	127848166	36	0.0914
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	9	127848590	128130666	154	0.4102
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	9	128130951	128345153	90	-0.0441
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	9	128362976	128546032	75	0.4189
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	9	128555122	128750320	68	0.0743
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	9	128754559	129024006	97	0.367
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	9	129026389	136623715	4165	-0.0372
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	9	136635215	136789363	34	0.3464
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	9	136790446	136806778	12	0.0075
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	9	136807214	137576245	128	0.3314
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	9	137581015	138044505	199	-0.0397
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	10	366509	2585909	1274	-0.1278
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	10	2590718	4015041	861	-0.1889
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	10	4015739	5067963	966	-0.1247
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	10	5069142	6880653	1219	-0.0505
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	10	6882034	11453920	3657	-0.1293
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	10	11454180	14720759	2610	-0.0317
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	10	14722994	14864729	113	0.491
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	10	14869109	16385662	1033	-0.0205
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	10	16385847	22342624	4066	-0.055
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	10	22346588	27286467	3242	-0.0097
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	10	27286927	28957078	1058	0.0602
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	10	28957748	33411276	3213	0.0027
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	10	33413103	37625418	2538	0.1714
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	10	37627030	45612554	2508	0.0479
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	10	45619418	47327024	200	0.1459
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	10	48188464	48594823	315	0.0212
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	10	48597323	48598124	3	-0.8143
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	10	48599586	51441489	1447	0.0556
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	10	51442945	52033259	463	0.1624
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	10	52033656	52873332	638	0.075
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	10	52873450	54184651	841	0.2279
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	10	54185174	55988396	674	0.117
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	10	55988557	56172832	98	0.2216
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	10	56172932	57062631	533	0.371
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	10	57062646	59930164	1960	0.1573
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	10	59932850	60055954	117	0.7275
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	10	60060731	61781965	1182	0.1521
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	10	61787814	63680871	1135	0.0877
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	10	63681276	68300321	2492	0.1284
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	10	68300456	71312879	1986	0.0823
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	10	71313426	73869057	1269	0.1526
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	10	73870325	73960163	47	0.561
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	10	73960764	74262716	136	0.1302
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	10	74271851	75196875	454	0.67
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	10	75198569	75594919	210	0.1007
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	10	75596018	76942893	975	0.1734
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	10	76943009	77451557	488	0.1039
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	10	77454160	77809869	271	0.5269
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	10	77813755	78476093	516	0.1307
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	10	78476293	78676112	168	0.241
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	10	78683111	80893590	1117	0.0765
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	10	80895673	82816268	1299	0.1473
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	10	82816390	86554308	2724	0.0972
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	10	86566825	86892379	181	0.5102
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	10	86894892	89330329	1448	0.1057
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	10	89331746	89354142	26	0.5227
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	10	89355425	93480953	2354	0.086
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	10	93483915	93590901	79	0.6376
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	10	93595482	98155061	2818	0.0863
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	10	98156256	100966222	1643	0.2087
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	10	100968862	101077760	59	0.6112
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	10	101077869	102874626	793	0.2256
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	10	102876898	105254211	1479	0.085
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	10	105255611	106555095	823	0.1636
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	10	106557141	107806119	981	0.0802
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	10	107806817	109978712	1259	0.1681
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	10	109982532	112890665	2020	0.1041
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	10	112891871	113009024	58	0.484
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	10	113014058	115025809	1443	0.1202
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	10	115026421	115916468	558	0.1995
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	10	115917623	117700270	1237	0.1341
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	10	117703707	117816661	101	0.6982
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	10	117819228	120979038	2261	0.1694
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	10	120982818	121104053	93	0.6658
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	10	121104092	121457335	362	0.2908
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	10	121458867	121651426	258	0.1795
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	10	121651447	122120029	306	0.2488
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	10	122120513	124347115	1541	0.1354
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	10	124349192	124757904	272	0.6369
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	10	124760287	127224010	1754	0.1344
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	10	127224147	131183646	2538	0.0827
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	10	131184030	131184174	2	1.0961
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	10	131184211	133121116	546	0.0677
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	10	133122412	133411599	88	0.0048
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	11	456012	516520	19	-0.8558
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	11	549959	900929	83	0.1342
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	11	906657	2750452	609	-0.7123
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	11	2752141	2752714	3	-3.1281
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	11	2753020	6306854	2089	-0.7608
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	11	6307416	8200739	1329	-0.5485
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	11	8201555	12790184	3317	-0.7243
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	11	12790247	13238231	457	0.0114
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	11	13238634	13329971	79	-0.273
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	11	13330241	13485191	88	0.3174
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	11	13488070	14315274	581	0.6119
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	11	14315318	14608020	126	0.4511
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	11	14610527	15097880	215	0.1184
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	11	15105643	16712581	1028	0.2178
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	11	16713458	18783977	1359	0.0359
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	11	18784505	24020721	3981	0.0914
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	11	24023128	25274907	683	0.1629
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	11	25274908	27406010	1512	0.0913
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	11	27413339	27559698	82	0.497
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	11	27561582	34267694	4018	0.0773
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	11	34268836	34459548	194	0.4937
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	11	34460761	34589074	130	0.804
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	11	34591535	34614825	26	0.5135
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	11	34614917	34904447	141	0.2542
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	11	34906244	44241259	5893	0.0757
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	11	44242756	46325615	1387	0.035
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	11	46327078	46448822	43	0.5357
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	11	46452614	47336076	336	0.1018
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	11	47338155	47521506	68	0.4558
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	11	47521759	48185956	324	0.0587
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	11	48193163	49452002	309	0.1769
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	11	49455624	49455714	2	1.01
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	11	49456156	49744657	99	0.1609
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	11	49744972	50096159	142	0.0578
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	11	50101778	57138975	531	0.191
