Sample	Chromosome	Start	End	Num_Probes	Segment_Mean
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	10	125178422	130383003	3978	-0.1812
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	10	131110205	133411599	693	-0.6714
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	11	456012	13234149	7902	-0.6214
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	11	13234424	16763798	2143	-0.5692
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	11	16767414	21126827	3389	-0.6189
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	11	21128086	26209226	3215	-0.5739
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	11	26211432	36942730	7109	-0.1519
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	11	37635347	42491758	3098	0.0689
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	11	42492740	42499051	11	-0.5956
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	11	42499934	56460972	3985	0.0604
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	11	56462600	59198444	1541	0.1416
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	11	59204293	61842278	1437	-0.2011
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	11	61842763	66535198	1654	0.1256
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	11	66535806	78479294	5804	0.3781
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	11	78479717	88060179	6201	0.1477
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	11	88061005	88260866	172	-0.5554
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	11	88265136	90964991	1413	0.1522
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	11	90974358	91028470	29	-0.129
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	11	91028648	91722471	454	0.178
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	11	91725996	95117557	1987	0.4272
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	11	95120297	97166520	1444	0.1607
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	11	97167577	97380101	171	-0.148
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	11	97384074	97384149	2	-2.3721
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	11	97384632	102502723	3382	-0.1506
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	11	102506076	103999886	906	0.1792
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	11	104001280	116819862	8238	-0.5902
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	11	116822447	119251880	1597	-0.1985
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	11	119253016	120301093	732	0.4215
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	11	120301788	121137511	605	0.1496
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	11	121142269	123020677	1367	-0.1764
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	11	123022626	123273375	190	0.0976
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	11	123276027	134272740	7522	-0.607
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	12	780472	2124763	432	0.1512
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	12	2161125	2350941	146	0.629
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	12	2352057	3321393	597	0.8029
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	12	3325715	6347424	2388	0.4027
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	12	6351225	12886051	3219	0.3769
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	12	12886788	20521870	4693	0.4181
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	12	20529087	31031418	6988	0.6153
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	12	31032134	33287889	1267	0.5712
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	12	33292860	38827290	49	0.3677
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	12	38829764	44469778	3084	0.1562
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	12	44472857	46956875	1427	-0.1558
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	12	46956964	57951074	5701	-0.1835
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	12	57951211	75734525	10988	-0.1605
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	12	75734919	75746270	15	-0.8633
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	12	75749709	85455631	6003	-0.1552
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	12	85456790	85456829	2	-1.3264
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	12	85457724	85587736	76	-0.1087
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	12	85587869	85731586	96	-0.538
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	12	85741914	92781898	4141	-0.1559
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	12	92782429	109664233	10956	-0.6101
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	12	109667466	111887042	945	-0.1959
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	12	111887343	112423903	219	-0.5929
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	12	112424043	112513489	161	-0.4209
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	12	112520909	113582954	666	-0.607
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	12	113585113	113819403	193	-0.1831
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	12	113819629	118781854	3259	-0.639
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	12	118783704	126775147	4384	-0.1984
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	12	126777385	126792315	20	-0.8288
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	12	126793304	132605822	2327	-0.2117
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	13	18874255	24527202	2868	0.3896
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	13	24671763	28143255	2439	0.1193
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	13	28153889	31122365	2239	-0.1963
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	13	31122794	49340257	11928	-0.1656
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	13	49342145	49908054	272	-0.2176
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	13	49917827	53809601	1464	-0.6167
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	13	53809999	64759407	5122	-0.544
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	13	64761498	64763612	2	-2.1038
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	13	64763684	72600601	4290	-0.5489
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	13	72604052	81907055	6105	-0.5866
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	13	81911232	81911566	3	-2.1517
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	13	81911829	82581640	347	-0.5477
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	13	82609031	84379439	984	-0.1557
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	13	84380313	84442354	37	0.6783
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	13	84442764	84979939	255	0.8113
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	13	84979982	85039558	65	0.6256
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	13	85040339	85295326	179	0.3709
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	13	85299018	100418505	9246	-0.1594
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	13	100423610	100558698	86	-0.2643
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	13	100559798	100564062	7	-0.717
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	13	100565420	100677380	47	-0.2774
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	13	100679285	103679232	2473	-0.1574
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	13	103679415	114226675	6612	0.3704
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	14	20033191	20037232	3	0.0082
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	14	20042948	34256684	7842	0.401
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	14	34258564	34317184	41	0.1143
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	14	34317991	35867920	640	0.3584
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	14	35870975	44184884	4299	0.4139
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	14	44184986	44281384	4	1.0383
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	14	44281549	44310124	19	0.4662
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	14	44314815	47155701	1087	0.3831
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	14	47156355	49547874	1323	0.1521
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	14	49549470	53168090	2290	-0.2051
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	14	53169332	62573783	6075	-0.6056
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	14	62582477	62851874	181	-0.1563
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	14	62852637	68259622	2975	0.1421
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	14	68261846	68262077	2	-1.4226
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	14	68264440	75565784	4534	0.1409
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	14	75571494	75786553	110	0.4023
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	14	75790006	75984639	133	0.3088
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	14	75990085	76406015	276	0.4139
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	14	76409122	76631718	123	0.5794
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	14	76635013	76711472	62	0.4184
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	14	76714556	81299098	3147	0.6232
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	14	81301959	92886599	7160	0.3909
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	14	92887028	92972006	55	0.5959
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	14	92973488	93249226	131	0.3629
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	14	93249442	101680622	5883	0.6019
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	14	101681539	105483783	1430	0.3822
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	14	105484811	105533894	13	0.314
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	15	23437561	25495181	995	0.3563
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	15	25497608	34225794	3624	-0.1868
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	15	34226010	35116185	419	-0.634
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	15	35117338	35121223	2	-1.8388
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	15	35124052	35155241	40	-0.6159
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	15	35155583	39012049	2602	-0.5896
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	15	39013019	39013145	2	-2.4417
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	15	39013603	57272508	10478	-0.5881
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	15	57273661	66036143	5847	-0.6303
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	15	66043499	66051034	7	-2.0234
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	15	66051707	77205573	6348	-0.6162
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	15	77214085	86582321	5167	0.3616
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	15	86582372	86583069	2	-0.6813
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	15	86586328	89817932	2153	0.353
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	15	89827679	89945968	66	0.6885
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	15	89949581	90184008	152	0.3093
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	15	90187131	90404326	74	0.5812
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	15	90410416	92385648	1531	0.3484
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	15	92388906	92629076	212	0.7564
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	15	92633263	94545815	773	0.3336
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	15	94550010	94555325	9	-1.9619
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	15	94558687	96374570	1406	0.3372
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	15	96375040	97404513	637	0.563
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	15	97408404	97408746	2	-1.0719
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	15	97409766	101344124	2252	0.5626
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	16	603333	1619652	210	0.3879
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	16	1623740	48182311	14570	-0.2036
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	16	48184087	48279607	59	-0.5865
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	16	48281917	48764959	258	-0.2221
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	16	48765962	48814938	23	-0.584
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	16	48814963	57543200	6271	-0.1647
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	16	57545738	69407050	7171	0.154
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	16	69421557	78285737	5149	-0.1624
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	16	78286162	79125371	750	-0.2193
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	16	79126803	79457582	332	-0.1675
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	16	79458366	81899260	1982	0.1625
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	16	81899580	81901032	2	-0.9918
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	16	81903558	83282588	1196	0.1548
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	16	83282882	85995958	1488	-0.1911
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	16	85996494	85996906	2	-1.336
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	16	85998752	89317317	1818	-0.2049
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	17	1074619	6767785	2854	0.1043
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	17	6768691	6790926	22	-0.2574
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	17	6794533	8897374	984	0.0855
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	17	8899158	64748163	24016	-0.1992
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	17	64751338	65110006	123	0.0499
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	17	65110165	68742764	2174	0.1292
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	17	68743112	68743340	2	-0.891
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	17	68746019	74838446	3807	0.1341
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	17	74840873	82959812	3386	0.0908
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	18	326691	8016773	4087	0.5903
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	18	8020670	14661644	4207	0.3909
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	18	21109102	24796693	2100	0.1161
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	18	24799164	25338163	352	0.5555
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	18	25339832	25444441	54	0.7524
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	18	25447880	28967015	2210	0.3898
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	18	28970081	29862864	499	0.1463
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	18	29867433	29957054	58	-0.5369
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	18	29960583	30909963	578	0.1406
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	18	30916794	31803272	569	0.3865
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	18	31803314	32335298	345	0.2975
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	18	32338109	33887648	1007	0.3846
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	18	33891099	37237149	2005	-0.175
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	18	37241025	37280958	14	-0.5796
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	18	37283693	37967718	469	-0.1666
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	18	37968726	37978995	8	-0.715
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	18	37979019	42516648	2714	-0.1575
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	18	42517122	44682019	1161	-0.1192
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	18	44686951	53868970	6279	-0.1703
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	18	53869439	73746107	10600	-0.5969
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	18	73746932	75552633	1153	-0.6748
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	18	75553267	75553290	2	-3.6964
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	18	75555016	79349796	2512	-0.6496
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	19	283868	1465199	238	-0.2241
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	19	1476534	3542985	566	0.0912
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	19	3554785	7549791	1350	-0.2357
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	19	7550979	7554353	2	-2.3818
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	19	7557818	21755787	5937	-0.2241
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	19	21757821	21970198	126	0.3507
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	19	21976213	22059252	49	1.9103
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	19	22059602	22988747	310	1.5418
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	19	22989284	23052037	31	1.8051
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	19	23054658	27786591	510	0.103
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	19	27787381	28635729	673	0.2037
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	19	28639558	32058716	2524	0.1159
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	19	32059803	35088602	1900	0.3559
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	19	35092864	42446587	3447	0.3041
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	19	42447196	44924337	1039	0.6874
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	19	44933074	46865819	762	0.8242
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	19	46873129	47508120	245	0.6731
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	19	47508626	52624218	2105	0.4952
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	19	52630781	52634022	2	-0.5495
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	19	52634330	57783618	2138	0.482
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	19	57840921	58213577	205	0.7526
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	19	58214367	58239047	16	0.0634
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	19	58240027	58370362	72	-0.2451
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	20	472817	6237297	3481	0.3828
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	20	6240559	11873965	3844	0.4488
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	20	11875097	14711021	1759	0.375
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	20	15182862	15972221	703	0.1197
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	20	15976097	17184276	1133	0.3161
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	20	17187397	21762890	3433	0.0795
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	20	21763754	31247668	2644	0.3466
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	20	31256075	31607998	174	0.0791
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	20	31615226	32074116	212	0.2945
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	20	32074444	32077442	6	-0.3694
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	20	32081895	32737659	293	0.2497
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	20	32741898	33508598	492	0.3387
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	20	33508992	33618120	39	0.2313
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	20	33620851	35480217	830	-0.2206
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	20	35481545	36871655	576	0.0859
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	20	36871748	36872258	2	0.9169
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	20	36872447	39071021	1408	0.1046
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	20	39073679	42790477	2622	0.1464
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	20	42791078	44361329	1058	0.0917
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	20	44362152	54911778	7037	0.5623
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	20	54912166	58278788	2498	0.3631
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	20	58283953	63588502	3407	0.7577
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	21	13974127	18157574	2602	0.1267
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	21	18158396	18161075	2	-1.3865
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	21	18162519	20694011	1664	0.1167
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	21	20700001	20744988	33	-0.5753
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	21	20749192	26480405	3544	0.107
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	21	26480670	26533331	43	0.1784
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	21	26537068	26537384	2	0.9825
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	21	26540336	28699281	1522	0.1511
